"id","district","sch","exp_group","poverty_school","s3","s3npr","f3","f3npr","grade_fall2013","many13","s13_10","s13_11","s13_12","often13","family13","s13_15","s13_16","ethnicity_new","frl_new","lep_new","gender_new","s4","s4npr","tri14","teach","f4","many14","often14","s14_6","s14_7","s14_8","s14_9","s14_10","s14_11","family14","s14_13","s14_14","s14_15"
"AS-0254","AS","761320 ","READS         ",2,192,61,181,33,4,6,5,2,2,3,2,2,1,"White",1,1,1,NA,NA,NA,"800243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0255","AS","761320 ","READS         ",2,210,81,217,81,4,7,6,3,4,3,1,2,1,"White",1,0,2,230,81,2,"800243",224,3,3,2,3,2,3,3,4,2,4,1,2
"AS-0256","AS","761320 ","Control (Math)",2,198,69,255,99,4,8,1,4,1,4,4,4,1,"White",1,0,1,217,70,0,"800403",241,5,4,4,4,2,4,4,2,3,1,2,1
"AS-0257","AS","761320 ","Control (Math)",2,150,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0260","AS","761320 ","READS         ",2,150,5,157,8,4,11,6,5,6,4,4,4,1,"Other",1,0,2,149,1,0,"800243",158,11,5,6,5,5,4,5,5,4,1,3,4
"AS-0261","AS","761320 ","Control (Math)",2,183,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0263","AS","761320 ","READS         ",2,154,20,166,32,3,11,6,1,1,4,4,4,3,"White",1,0,1,NA,NA,NA,"800385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0265","AS","761320 ","Control (Math)",2,179,70,180,58,3,6,1,4,3,4,3,1,3,"White",1,0,1,177,36,4,"800509",185,6,4,5,1,4,4,4,1,1,1,1,1
"AS-0266","AS","761320 ","Control (Math)",2,171,56,161,24,3,6,1,2,1,4,1,1,1,"White",1,1,2,NA,NA,10,"800509",170,2,3,2,3,2,1,3,2,3,3,1,2
"AS-0267","AS","761320 ","READS         ",2,151,15,166,32,3,7,5,1,1,4,3,4,3,"White",1,0,1,181,43,3,"800385",183,3,2,3,3,3,3,1,3,2,4,2,2
"AS-0269","AS","761320 ","READS         ",2,156,24,158,20,3,4,6,2,1,4,4,4,4,"White",1,1,1,173,29,10,"800385",181,6,2,6,2,2,2,2,2,2,2,2,2
"AS-0270","AS","761320 ","READS         ",2,154,20,155,15,3,3,6,5,1,1,2,2,1,"White",1,1,2,175,33,0,"800385",178,6,4,5,4,4,4,4,5,3,3,1,1
"AS-0271","AS","761320 ","Control (Math)",2,171,56,176,50,3,6,1,1,1,2,3,2,2,"White",1,1,2,177,36,2,"800509",183,4,3,5,3,3,3,4,3,4,4,1,1
"AS-0272","AS","761320 ","READS         ",2,147,10,141,3,3,3,3,5,5,2,2,2,1,"White",1,1,2,146,3,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0274","AS","761320 ","Control (Math)",2,184,77,205,89,3,10,1,2,1,3,1,3,1,"White",0,1,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0276","AS","761320 ","Control (Math)",2,NA,NA,157,18,3,5,1,5,4,3,3,3,3,"White",1,1,2,168,23,2,"800509",185,7,3,3,3,2,2,3,3,2,2,2,1
"AS-0277","AS","761320 ","READS         ",2,148,11,134,1,3,6,6,1,1,4,2,3,2,"White",1,1,2,NA,NA,10,"800385",151,10,5,6,3,3,3,4,2,3,4,4,4
"AS-0280","AS","761320 ","Control (Math)",2,160,32,152,12,3,1,1,6,6,4,4,2,4,"Black",1,0,1,177,36,0,"800509",176,5,4,6,5,3,4,2,5,1,1,1,1
"AS-0281","AS","761320 ","READS         ",2,130,1,136,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,170,25,0,"800256",145,1,1,1,1,1,1,1,1,1,1,1,1
"AS-0282","AS","761320 ","Control (Math)",2,150,13,161,24,3,2,1,2,1,2,4,2,2,"Black",1,0,2,173,29,1,"800509",178,4,2,2,1,3,1,1,5,1,1,1,1
"AS-0283","AS","761320 ","Control (Math)",2,156,24,158,20,3,1,1,1,1,1,1,1,1,"Black",1,0,2,181,43,2,"800509",168,1,1,3,1,1,4,4,2,4,4,4,4
"AS-0284","AS","761320 ","Control (Math)",2,174,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0288","AS","761320 ","Control (Math)",2,184,48,187,42,NA,11,1,1,1,1,1,1,1,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0291","AS","761320 ","Control (Math)",2,170,25,183,36,4,5,1,2,1,4,1,4,3,"White",1,1,2,190,35,2,"800403",201,2,5,1,4,5,3,3,3,1,1,1,1
"AS-0292","AS","761320 ","READS         ",2,205,76,230,90,4,6,4,1,4,3,3,2,3,"White",1,0,1,254,95,0,"800049",241,3,3,1,3,3,3,3,2,2,3,3,2
"AS-0293","AS","761320 ","READS         ",2,175,33,185,39,4,11,5,5,6,4,3,4,3,"White",1,1,1,181,25,8,"800243",211,1,3,5,1,1,2,3,2,4,3,1,1
"AS-0294","AS","761320 ","READS         ",2,173,29,181,33,4,6,6,1,1,4,2,1,4,"Other",1,1,1,175,19,2,"800243",185,3,3,3,2,3,3,2,3,2,1,2,3
"AS-0295","AS","761320 ","READS         ",2,198,69,230,90,4,9,6,6,6,3,3,1,1,"Black",1,0,2,224,76,4,"800243",271,8,4,5,4,4,4,4,5,1,3,1,1
"AS-0296","AS","761320 ","READS         ",2,NA,NA,173,23,4,2,2,1,NA,1,1,4,3,"Other",1,0,1,190,35,0,"800298",165,9,1,2,5,4,3,3,2,1,3,3,3
"AS-0298","AS","761320 ","READS         ",2,210,81,223,86,4,4,3,1,1,1,1,3,1,"White",0,0,2,208,61,0,"800243",224,2,1,6,3,2,4,2,2,1,4,1,1
"AS-0299","AS","761320 ","Control (Math)",2,226,92,230,90,4,NA,1,5,2,4,1,1,4,"Black",1,0,2,224,76,0,"800403",271,2,3,1,2,1,4,5,3,1,4,1,1
"AS-0300","AS","761320 ","READS         ",2,160,13,170,20,4,11,3,1,2,NA,2,2,1,"White",1,1,2,169,13,10,"800243",160,2,2,2,2,2,2,2,2,2,2,2,2
"AS-0304","AS","761320 ","Control (Math)",2,175,33,168,17,4,2,1,1,2,4,1,4,1,"White",1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0306","AS","761320 ","Control (Math)",2,219,88,217,81,4,6,1,2,2,3,2,1,1,"White",1,1,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0310","AS","761320 ","Control (Math)",2,168,50,170,39,3,11,1,6,6,4,3,4,1,"Other",1,1,2,168,23,0,"800509",165,6,4,NA,5,5,4,3,1,4,3,2,4
"AS-0311","AS","761320 ","READS         ",2,192,86,214,94,3,3,3,4,1,3,3,4,2,"Black",1,0,2,192,61,2,"800385",199,11,3,3,4,1,4,1,3,3,4,3,4
"AS-0312","AS","761320 ","Control (Math)",2,151,15,148,8,3,7,1,2,4,3,4,3,3,"White",1,0,2,NA,NA,6,"800509",151,8,3,2,3,1,1,2,3,3,1,1,1
"AS-0313","AS","761320 ","READS         ",2,165,43,166,32,3,11,6,6,6,3,1,3,1,"Other",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0315","AS","761320 ","Control (Math)",2,174,62,184,65,3,1,1,1,1,2,1,1,1,"White",1,0,1,184,48,0,"800509",176,2,1,3,1,3,3,2,2,3,3,2,3
"AS-0316","AS","761320 ","READS         ",2,151,15,153,13,3,1,6,1,1,1,1,4,4,"White",1,1,1,NA,NA,10,"800385",189,2,1,1,1,1,2,1,2,4,4,1,1
"AS-0319","AS","761320 ","Control (Math)",2,212,96,180,58,3,2,1,2,3,3,1,4,1,"White",0,0,2,210,81,2,"800509",238,2,3,2,3,1,3,3,2,1,4,1,1
"AS-0321","AS","761320 ","READS         ",2,150,13,163,28,3,10,6,2,1,3,1,2,2,"White",1,1,1,186,52,3,"800385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0322","AS","761320 ","Control (Math)",2,192,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0324","AS","761320 ","Control (Math)",2,192,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White",0,0,1,188,55,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0327","AS","761320 ","READS         ",2,156,24,173,44,3,6,6,1,2,2,1,2,2,"White",0,0,2,181,43,7,"800385",178,3,4,4,4,3,1,2,2,4,4,4,4
"AS-0330","AS","761312 ","READS         ",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White",1,1,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0331","AS","761320 ","READS         ",2,192,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0334","AS","761321 ","READS         ",2,170,25,207,71,4,4,4,1,1,3,1,4,2,"White",1,0,2,217,70,8,"800260",NA,10,4,6,3,1,5,5,5,1,1,1,1
"AS-0335","AS","761321 ","READS         ",2,181,43,NA,NA,NA,5,6,3,2,3,2,3,4,"White",1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0337","AS","761321 ","Control (Math)",2,183,46,176,26,4,2,1,1,1,1,1,1,1,"Other",1,0,1,197,45,2,"800447",204,3,4,3,4,4,3,4,3,3,4,3,4
"AS-0340","AS","761321 ","Control (Math)",2,205,76,185,39,4,11,1,6,6,3,NA,4,1,"White",0,0,1,224,76,1,"800447",271,3,2,2,2,2,1,2,3,1,4,1,1
"AS-0341","AS","761321 ","READS         ",2,198,69,230,90,4,10,4,2,1,4,4,1,1,"White",1,0,1,217,70,4,"800260",241,11,5,5,5,3,5,5,4,3,3,1,4
"AS-0342","AS","761321 ","READS         ",2,205,76,199,60,4,6,6,1,3,1,1,1,1,"White",1,0,1,217,70,8,"800260",219,7,3,5,3,3,3,3,2,3,3,3,3
"AS-0344","AS","761321 ","Control (Math)",2,186,52,195,55,4,11,1,6,3,4,4,4,3,"White",1,0,1,205,57,10,"800447",208,11,3,5,4,2,3,4,3,3,2,1,1
"AS-0345","AS","761321 ","READS         ",2,190,58,195,55,4,7,6,1,1,3,2,3,3,"Other",0,0,1,214,67,10,"800260",201,6,2,6,2,2,1,1,2,2,1,1,1
"AS-0347","AS","761321 ","READS         ",2,168,23,203,66,4,7,4,1,1,4,4,4,1,"White",0,0,2,200,50,5,"800260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0349","AS","761321 ","Control (Math)",2,168,23,160,10,4,4,1,NA,2,3,3,2,1,"White",1,1,2,172,15,0,"800447",158,8,2,3,4,3,1,2,4,1,2,2,2
"AS-0352","AS","761321 ","Control (Math)",2,219,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White",0,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0353","AS","761321 ","Control (Math)",2,163,17,135,1,4,2,1,3,3,1,4,4,4,"White",1,0,2,157,5,0,"800447",160,4,3,2,1,1,3,3,1,2,4,3,3
"AS-0356","AS","761321 ","Control (Math)",2,153,7,NA,NA,4,4,1,3,3,1,1,4,3,"White",1,1,1,162,7,0,"800447",156,6,3,6,3,3,3,5,5,4,4,3,4
"AS-0357","AS","761321 ","Control (Math)",2,188,55,187,42,4,3,1,3,3,2,2,1,1,"White",0,0,1,220,73,6,"800447",232,8,4,4,3,4,2,4,4,4,1,1,1
"AS-0358","AS","761321 ","READS         ",2,NA,NA,173,23,4,7,6,1,1,1,1,1,3,"White",0,0,1,175,19,10,"800260",194,6,4,6,3,3,2,2,5,3,4,2,2
"AS-0359","AS","761321 ","Control (Math)",2,210,81,223,86,4,2,1,4,1,3,1,4,4,"White",1,0,2,217,70,10,"800447",219,6,3,6,3,3,1,1,3,3,4,3,1
"AS-0361","AS","761321 ","Control (Math)",2,168,23,160,10,4,7,2,3,6,3,2,4,1,"White",1,0,1,187,32,2,"800447",163,3,1,2,1,2,1,2,2,1,4,1,1
"AS-0362","AS","761321 ","Control (Math)",2,201,72,203,66,4,11,1,3,6,4,2,4,4,"White",0,0,2,224,76,10,"800447",261,11,3,6,4,3,3,3,2,1,4,1,1
"AS-0363","AS","761321 ","READS         ",2,173,29,183,36,4,5,4,1,1,2,4,2,2,"Black",1,0,1,NA,NA,NA,"800260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0365","AS","761321 ","READS         ",2,165,19,185,39,4,4,3,6,1,3,3,4,3,"White",1,1,2,190,35,0,"800260",201,7,3,6,3,4,2,3,1,2,2,1,2
"AS-0366","AS","761321 ","Control (Math)",2,165,19,145,1,4,4,1,2,2,2,4,1,1,"White",1,1,2,154,3,4,"800447",171,5,3,5,3,3,3,3,2,3,2,3,3
"AS-0367","AS","761321 ","READS         ",2,143,1,157,8,4,NA,NA,NA,NA,NA,NA,NA,NA,"White",1,0,1,187,32,9,"800040",168,3,2,3,3,3,3,2,2,2,3,3,2
"AS-0368","AS","761321 ","READS         ",2,NA,NA,148,8,4,8,6,1,1,4,3,3,2,"White",1,1,2,140,1,10,"800260",160,11,5,6,4,5,5,5,5,3,4,3,3
"AS-0371","AS","761321 ","READS         ",2,170,25,163,13,4,9,4,1,2,3,3,3,3,"Black",1,0,2,169,13,0,"800260",168,5,3,5,3,4,2,2,2,2,3,1,2
"AS-0372","AS","761321 ","READS         ",2,214,84,217,81,4,11,4,6,2,3,3,4,3,"White",0,0,1,262,98,8,"800260",232,4,2,4,1,2,1,2,2,2,3,2,1
"AS-0373","AS","761321 ","Control (Math)",2,179,39,170,20,4,5,NA,1,5,3,3,3,NA,"Black",1,0,1,190,35,0,"800447",198,6,4,5,4,3,3,4,3,4,4,2,3
"AS-0374","AS","761321 ","READS         ",2,260,99,238,94,4,11,3,6,6,4,3,4,1,"White",1,0,2,237,86,0,"800260",279,3,3,2,3,1,3,2,3,1,1,1,1
"AS-0375","AS","761321 ","Control (Math)",2,190,58,189,45,4,6,1,3,1,2,1,3,1,"White",1,0,2,211,64,6,"800447",251,9,5,5,3,3,3,4,5,3,4,1,1
"AS-0378","AS","761321 ","READS         ",2,151,15,155,15,3,4,6,2,2,4,1,4,1,"Other",0,0,1,168,23,10,"800624",187,6,3,3,3,1,4,1,3,1,4,1,2
"AS-0379","AS","761321 ","Control (Math)",2,148,11,147,7,3,5,1,5,1,4,3,4,2,"Other",1,0,1,163,17,1,"800537",154,11,4,6,5,5,3,3,3,4,4,3,3
"AS-0380","AS","761321 ","READS         ",2,174,62,168,36,3,6,6,1,1,2,1,1,1,"Other",1,0,1,198,69,5,"800455",212,11,3,4,2,4,3,4,1,1,NA,1,3
"AS-0381","AS","761321 ","Control (Math)",2,165,43,166,32,3,6,1,1,1,1,1,2,4,"White",0,0,2,188,55,9,"800537",192,6,4,5,2,1,1,1,5,4,4,1,1
"AS-0382","AS","761321 ","Control (Math)",2,156,24,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Other",1,1,2,179,39,10,"800537",185,9,4,4,4,3,4,4,3,3,4,3,3
"AS-0383","AS","761321 ","Control (Math)",2,192,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",0,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0384","AS","761321 ","Control (Math)",2,179,70,158,20,3,11,6,5,2,4,3,4,1,"White",1,1,2,175,33,8,"800537",192,10,5,5,3,1,2,3,5,4,2,4,3
"AS-0385","AS","761321 ","READS         ",2,149,12,143,4,3,6,6,3,1,4,4,4,4,"White",1,1,2,160,13,4,"800624",135,3,3,3,5,5,4,3,1,4,3,3,3
"AS-0386","AS","761321 ","READS         ",2,212,96,205,89,3,4,2,1,1,1,1,2,1,"White",1,0,2,210,81,1,"800624",223,3,1,2,2,2,2,2,1,1,1,1,1
"AS-0387","AS","761321 ","READS         ",2,212,96,184,65,3,6,6,2,1,4,3,3,1,"White",1,0,1,201,72,0,"800443",238,1,1,2,1,1,1,1,1,1,4,1,1
"AS-0388","AS","761321 ","READS         ",2,168,50,173,44,3,NA,6,3,1,4,4,4,4,"White",0,0,1,181,43,6,"800624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0389","AS","761321 ","Control (Math)",2,202,92,205,89,3,11,1,3,1,4,1,1,1,"White",1,0,2,245,99,9,"800537",247,8,3,6,4,4,3,5,4,2,2,1,1
"AS-0391","AS","761321 ","Control (Math)",2,150,13,141,3,3,11,6,6,6,4,4,NA,4,"White",1,0,2,150,5,8,"800537",160,6,4,5,3,5,2,3,2,1,3,4,3
"AS-0393","AS","761321 ","Control (Math)",2,134,1,141,3,3,6,5,1,2,4,3,3,1,"White",1,1,2,165,19,0,"800537",142,1,3,1,1,1,3,2,1,1,1,2,1
"AS-0394","AS","761321 ","READS         ",2,171,56,147,7,NA,6,6,6,5,4,3,4,2,"White",1,1,1,NA,NA,0,"800624",170,6,5,3,3,5,5,3,1,3,2,3,3
"AS-0396","AS","761321 ","READS         ",2,184,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,170,25,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0397","AS","761321 ","Control (Math)",2,153,18,158,20,3,3,1,2,1,2,1,2,1,"White",1,1,1,175,33,4,"800537",178,6,3,4,3,3,3,3,2,3,3,1,1
"AS-0401","AS","761321 ","READS         ",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other",1,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0402","AS","761321 ","READS         ",2,165,43,163,28,3,6,6,2,1,4,4,4,1,"White",1,0,1,173,29,7,"800624",176,5,4,5,1,2,1,4,2,1,1,1,1
"AS-0404","AS","761321 ","Control (Math)",2,147,10,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Other",1,1,1,173,29,0,"800509",157,7,5,5,3,5,1,3,1,4,1,2,4
"AS-0405","AS","761321 ","Control (Math)",2,154,20,158,20,3,3,1,2,1,1,1,3,1,"Other",1,0,2,175,33,2,"800537",192,5,1,5,1,4,3,3,2,1,4,1,1
"AS-0407","AS","761321 ","Control (Math)",2,158,28,144,4,3,11,3,6,2,3,3,1,3,"Black",1,0,1,143,1,10,"800537",173,5,3,3,3,3,2,2,2,3,1,1,4
"AS-0408","AS","761321 ","READS         ",2,171,56,173,44,3,5,5,3,1,3,2,4,3,"Other",1,0,2,177,36,5,"800624",181,9,2,5,2,1,2,3,3,1,1,1,2
"AS-0409","AS","761321 ","READS         ",2,153,18,149,9,3,11,6,3,5,4,3,4,3,"White",1,1,2,153,7,10,"800624",170,7,4,6,5,5,3,5,3,4,4,4,4
"AS-0410","AS","761321 ","Control (Math)",2,158,28,161,24,3,8,1,6,2,3,1,3,1,"Other",1,0,2,177,36,0,"800537",NA,1,4,1,4,1,1,3,2,1,3,1,3
"AS-0415","AS","761321 ","READS         ",2,202,92,184,65,3,11,6,1,6,4,2,4,1,"White",1,0,2,226,92,0,"800624",255,2,1,NA,2,3,2,3,3,2,3,1,3
"AS-0416","AS","761321 ","READS         ",2,143,6,145,5,3,11,6,1,3,4,4,4,4,"White",1,0,2,156,9,10,"800624",145,8,3,6,3,3,3,3,2,2,4,3,3
"AS-0417","AS","761321 ","READS         ",2,179,70,180,58,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,2,170,25,3,"800624",NA,1,1,6,1,2,1,2,5,1,4,1,1
"AS-0418","AS","761321 ","Control (Math)",2,160,32,168,36,3,1,1,1,1,1,1,1,1,"White",0,0,2,201,72,4,"800537",185,3,4,6,1,2,2,2,3,1,1,2,1
"AS-0419","AS","761321 ","Control (Math)",2,174,62,176,50,3,4,1,2,6,4,4,4,3,"Other",1,0,2,190,58,2,"800325",195,6,3,2,4,4,3,4,2,3,3,4,3
"AS-0420","AS","761321 ","Control (Math)",2,157,26,161,24,3,5,4,3,2,2,2,4,2,"Black",1,0,1,156,9,0,"800537",163,6,4,6,4,3,3,2,1,3,4,3,3
"AS-0422","AS","761321 ","Control (Math)",2,160,32,166,32,3,8,1,4,1,4,3,4,4,"White",1,0,1,177,36,4,"800537",NA,8,3,6,3,3,3,3,3,3,3,3,3
"AS-0423","AS","761321 ","READS         ",2,156,24,163,28,3,6,5,3,1,1,4,3,4,"Black",1,0,1,173,29,10,"800624",178,5,4,5,3,3,1,4,1,4,4,3,3
"AS-0425","AS","761321 ","READS         ",2,135,1,141,3,NA,2,1,1,1,1,2,3,4,"White",1,1,2,170,25,4,"800459",148,5,4,4,4,4,3,4,3,4,1,2,4
"AS-0427","AS","761321 ","Control (Math)",2,174,62,197,82,3,11,2,3,6,4,3,4,2,"Other",1,0,1,195,65,0,"800537",217,5,3,6,2,3,2,2,5,1,2,1,1
"AS-0428","AS","761321 ","Control (Math)",2,139,3,141,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"White",1,1,2,160,13,0,"800537",157,2,4,2,4,1,1,3,1,1,2,2,2
"AS-0430","AS","761321 ","READS         ",2,162,36,190,74,3,7,5,1,1,4,1,1,1,"White",1,0,1,183,46,8,"800624",183,10,4,6,1,1,5,3,3,1,4,1,1
"AS-0431","AS","761321 ","Control (Math)",2,171,56,184,65,NA,11,1,6,1,4,4,4,1,"White",1,0,1,NA,NA,0,"800537",199,11,4,4,4,3,3,3,3,2,4,1,3
"AS-0433","AS","761321 ","Control (Math)",2,165,43,161,24,3,11,1,6,6,4,4,4,3,"Other",1,0,1,183,46,0,"800509",192,11,4,5,3,4,5,4,2,4,1,3,3
"AS-0434","AS","761321 ","READS         ",2,174,62,173,44,3,3,2,1,1,1,1,2,1,"White",1,0,2,183,46,0,"800624",176,2,2,1,3,1,2,1,1,1,4,1,2
"AS-0435","AS","761321 ","Control (Math)",2,174,62,168,36,3,1,1,2,2,4,1,4,4,"Black",0,0,2,188,55,2,"800537",168,10,4,6,5,4,5,4,5,4,2,4,4
"AS-0437","AS","761321 ","READS         ",2,202,92,197,82,3,11,2,6,6,4,4,NA,1,"Other",0,0,2,NA,NA,NA,"800624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0439","AS","761321 ","READS         ",2,158,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"White",0,0,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0440","AS","761321 ","Control (Math)",2,NA,NA,214,94,3,3,1,2,2,2,1,1,1,"White",0,0,1,214,84,5,"800537",NA,5,2,4,4,3,2,3,5,1,4,1,1
"AS-0441","AS","761321 ","Control (Math)",2,140,4,147,7,3,1,1,1,1,1,1,1,1,"White",1,0,2,156,9,6,"800537",154,3,1,2,1,1,1,3,2,2,4,4,4
"AS-0442","AS","761321 ","Control (Math)",2,184,77,197,82,3,5,1,3,1,4,3,4,1,"White",0,0,1,192,61,0,"800537",192,2,4,2,4,4,3,3,2,1,1,1,2
"AS-0443","AS","761321 ","READS         ",2,174,62,170,39,3,6,2,1,1,2,1,2,1,"Other",1,1,2,192,61,0,"800624",195,11,3,6,4,2,2,3,NA,1,4,1,1
"AS-0444","AS","761321 ","READS         ",2,184,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,198,69,6,"800624",223,6,5,5,5,4,5,5,5,3,4,1,1
"AS-0446","AS","761321 ","READS         ",2,179,70,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,1,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0447","AS","761321 ","Control (Math)",2,144,7,145,5,3,2,1,1,1,1,1,1,1,"White",1,1,1,139,1,0,"800537",154,2,3,2,3,5,3,4,1,4,3,4,4
"AS-0449","AS","761321 ","Control (Math)",2,192,86,205,89,3,3,1,1,3,1,1,1,1,"White",1,0,2,210,81,4,"800537",230,11,3,6,3,2,3,2,4,1,3,1,1
"AS-0452","AS","761321 ","READS         ",2,226,92,212,76,4,6,6,3,2,2,3,4,2,"White",1,0,1,208,61,4,"800260",241,5,3,5,3,3,3,2,4,3,4,3,2
"AS-0455","AS","761321 ","READS         ",2,153,7,173,23,4,6,2,4,1,1,1,1,3,"White",1,1,2,184,28,2,"800260",163,3,2,3,1,1,1,2,2,1,2,1,2
"AS-0456","AS","761321 ","READS         ",2,210,81,230,90,4,11,6,3,3,2,4,4,1,"White",1,0,1,254,95,4,"800260",241,11,4,4,3,4,5,5,5,2,1,1,1
"AS-0458","AS","761321 ","READS         ",2,184,48,187,42,4,4,5,1,3,3,3,4,1,"White",1,1,2,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0459","AS","761321 ","Control (Math)",2,184,48,178,29,4,11,6,3,1,4,4,4,4,"White",1,0,1,203,54,0,"800447",219,6,4,6,4,4,4,4,5,4,4,4,4
"AS-0460","AS","761321 ","Control (Math)",2,214,84,230,90,4,2,1,3,3,1,1,2,1,"White",0,0,2,224,76,4,"800447",251,6,3,4,2,4,2,4,4,3,4,3,2
"AS-0461","AS","761321 ","READS         ",2,175,33,183,36,4,8,2,3,2,3,1,2,1,"White",0,1,2,193,39,10,"800260",211,6,2,6,2,4,3,3,2,4,2,1,1
"AS-0462","AS","761321 ","Control (Math)",2,156,9,207,71,4,6,1,4,1,3,3,4,3,"Black",1,0,1,195,42,5,"800447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0463","AS","761321 ","READS         ",2,183,46,189,45,4,10,5,1,1,4,3,3,4,"White",1,1,1,193,39,8,"800260",198,11,4,6,3,3,2,4,3,3,3,3,2
"AS-0465","AS","761321 ","Control (Math)",2,156,9,163,13,4,6,1,1,1,3,1,4,3,"White",1,1,2,190,35,10,"800447",198,6,3,6,3,5,1,5,2,3,3,2,3
"AS-0466","AS","761321 ","Control (Math)",2,156,9,165,14,4,8,3,3,4,1,1,1,1,"White",1,1,2,193,39,7,"800447",180,6,3,6,4,3,3,4,2,1,2,1,3
"AS-0467","AS","761321 ","READS         ",2,184,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black",1,0,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AS-0472","AS","761332 ","READS         ",1,202,92,173,44,3,11,6,6,6,4,4,4,4,"Black",1,0,1,177,36,10,"800256",192,11,4,6,5,4,5,5,5,4,4,2,4
